,price,number_of_bedrooms,numberofbathrooms_per_house,total_living_area_sqft,lot_area_sqft,floors,house_condition,housing_grade,basement_area_sqft,yr_built,latitude,longitude,sqft_living15
318,548000.0,2,1.0,1470,3864,1,4,7,300,1916,47.6638,-122.345,1570
319,268750.0,4,1.0,800,8775,1,3,6,0,1943,47.48,-122.336,1310
320,819900.0,5,2.75,3150,7119,2,3,9,0,2013,47.6759,-122.15100000000001,1560
321,520000.0,3,2.25,2030,16200,2,3,8,0,1984,47.5162,-122.057,2660
322,230000.0,3,2.0,1450,11204,1,3,7,0,2003,47.2639,-122.25200000000001,1520
323,240000.0,3,1.75,1510,10248,1,3,7,0,1969,47.2929,-122.37100000000001,1510
324,232000.0,2,1.0,1240,12092,1,3,6,280,1922,47.4957,-122.352,1820
325,240500.0,2,1.0,1240,12092,1,3,6,280,1922,47.4957,-122.352,1820
326,274975.0,3,2.5,3030,45004,2,3,9,0,1987,47.7721,-122.09299999999999,3080
327,740000.0,4,2.0,2050,4400,1,4,9,0,1922,47.644,-122.319,2320
328,186375.0,3,1.0,1000,7636,1,2,7,0,1952,47.472,-122.344,1150
329,790000.0,3,2.25,2370,10289,1,4,9,780,1977,47.592,-122.166,2500
330,880000.0,4,3.5,2800,6750,2,3,9,910,1951,47.669,-122.275,2370
331,279000.0,6,1.75,2240,11180,2,4,7,0,1955,47.42,-122.323,1590
332,295000.0,3,2.0,1810,10530,1,3,8,0,1991,47.1913,-122.012,1910
333,640000.0,2,1.0,1070,5000,1,3,7,0,1924,47.6666,-122.331,1710
334,940000.0,4,2.0,2490,9525,2,5,9,0,1968,47.5639,-122.21700000000001,2770
335,260000.0,4,2.5,1960,5238,2,3,7,0,2003,47.3483,-122.052,1800
336,559900.0,3,2.75,2930,5569,1,3,9,1070,2004,47.7648,-122.164,2580
337,791500.0,4,2.0,1510,3500,1,5,7,0,1911,47.6794,-122.35700000000001,1820
338,265000.0,3,1.75,1420,8250,1,3,7,0,1954,47.7535,-122.354,1740
339,245000.0,3,1.75,1740,11547,1,3,7,0,1954,47.4945,-122.22,880
340,485000.0,4,1.75,2560,43995,2,4,7,0,1962,47.6945,-122.09299999999999,2560
341,684000.0,4,3.5,3040,8414,2,3,9,620,2010,47.5222,-122.15700000000001,3470
342,425000.0,3,1.75,2500,6840,1,3,8,1200,1957,47.7222,-122.32,1580
343,309600.0,4,1.75,1275,20000,1,4,6,0,1991,47.3796,-122.49,1660
344,552250.0,4,2.5,2580,5823,2,3,8,0,2002,47.5374,-121.875,2380
345,165000.0,4,1.0,1000,7134,1,3,6,0,1943,47.4897,-122.24,1020
346,239900.0,4,1.0,1000,7134,1,3,6,0,1943,47.4897,-122.24,1020
347,320000.0,2,1.0,1070,32633,1,4,6,0,1930,47.4716,-122.07799999999999,1360
348,206600.0,3,2.0,1390,13464,1,4,7,0,1987,47.3581,-122.17299999999999,1720
349,387000.0,4,1.75,2500,7690,1,3,7,1250,1973,47.7713,-122.307,2040
350,299000.0,1,0.75,560,12120,1,3,4,0,1967,47.675,-121.854,1300
351,855000.0,4,2.75,2270,10460,2,3,9,0,1965,47.5603,-122.22200000000001,2610
352,315000.0,3,1.0,1900,14400,1,4,7,600,1954,47.4147,-122.337,1940
353,437500.0,2,1.0,990,3120,1,5,7,200,1907,47.68,-122.353,1930
354,252000.0,4,1.5,1550,19800,1,4,7,500,1969,47.3117,-122.27,1640
355,375000.0,4,1.75,2200,7475,1,5,7,1100,1955,47.543,-122.28,1600
356,300000.0,4,2.5,1910,4862,2,3,7,0,2005,47.3607,-122.03399999999999,2010
357,420000.0,4,1.0,1750,9600,1,4,7,0,1954,47.5759,-122.137,1750
358,900000.0,3,1.0,1330,77972,1,3,7,0,1928,47.6891,-122.15899999999999,1340
359,679900.0,3,2.5,2440,5750,2,3,9,460,2000,47.565,-122.381,1520
360,463000.0,3,2.5,1640,29970,2,3,7,0,1992,47.6359,-121.97399999999999,1580
361,380000.0,5,2.5,2760,11340,2,4,9,0,1978,47.4769,-122.141,2470
362,329500.0,4,2.5,1820,7912,2,3,7,0,1994,47.3845,-122.029,1820
363,604950.0,3,2.5,2110,5608,1,3,8,770,2013,47.6743,-122.184,2040
364,795000.0,5,2.5,3040,9570,1,4,8,1400,1966,47.5651,-122.164,2920
365,465000.0,3,2.0,1840,40438,2,3,7,0,1994,47.4853,-121.709,1380
366,673000.0,4,2.5,2990,10400,2,3,9,0,2002,47.4508,-122.359,2140
367,810000.0,4,2.5,3520,15420,2,3,10,0,1991,47.6375,-122.016,3400
368,785000.0,4,2.75,2440,69415,1,4,8,530,1989,47.5944,-122.042,2770
369,338000.0,4,3.0,2090,7500,1,3,7,720,1986,47.4888,-122.182,1810
370,280000.0,3,2.25,1430,7222,2,3,7,0,1993,47.5112,-122.19,1430
371,315000.0,4,2.25,2180,10754,1,5,7,1080,1954,47.7711,-122.34100000000001,1810
372,530000.0,4,2.25,2180,10754,1,5,7,1080,1954,47.7711,-122.34100000000001,1810
373,380000.0,5,3.0,3450,9914,2,3,9,0,2004,47.2813,-122.345,2860
374,297000.0,3,2.25,1450,7562,2,3,7,0,1994,47.5038,-122.189,1650
375,730000.0,4,2.5,3230,7331,2,3,10,0,2004,47.5823,-121.97,3480
376,450000.0,3,1.75,1640,13500,1,3,7,530,1940,47.7164,-122.304,1770
377,275000.0,3,3.0,1590,7750,1,3,7,530,1997,47.3624,-122.045,1680
378,595000.0,4,2.0,2020,2849,2,3,7,0,1960,47.6831,-122.329,1910
379,435000.0,3,1.5,1300,3348,1,3,7,0,1904,47.592,-122.307,1590
380,270000.0,2,1.5,1380,209959,1,1,6,0,1954,47.7461,-122.195,3130
381,950000.0,3,3.0,4040,14338,2,3,10,1010,1986,47.7268,-122.06,3360
382,389000.0,4,2.25,2130,5337,2,3,7,0,2001,47.7237,-121.959,2300
383,560000.0,4,2.25,2550,7800,1,3,8,970,1968,47.6283,-122.095,2420
384,1350000.0,5,3.5,4800,14984,2,3,11,0,1998,47.5543,-122.148,4050
385,799000.0,4,2.25,2510,11585,2,4,8,0,1969,47.5483,-122.226,2450
386,365500.0,3,2.0,1410,9600,1,4,7,0,1983,47.7591,-122.146,1410
387,252350.0,3,2.0,1650,7352,1,3,7,490,1979,47.4612,-122.169,1710
388,403950.0,4,2.5,2120,13780,2,3,8,0,1993,47.4987,-122.365,1880
389,385000.0,4,1.5,2040,10726,1,3,7,660,1954,47.772,-122.35799999999999,1610
390,345000.0,4,1.0,1550,7620,1,3,7,0,1957,47.5287,-122.35,1450
391,490000.0,3,2.75,1980,3128,2,4,9,0,1979,47.6109,-122.11399999999999,1950
392,330000.0,3,2.5,1600,26977,2,3,8,0,2005,47.7736,-121.90100000000001,1790
393,927000.0,4,2.75,3300,12090,2,3,8,0,1953,47.6294,-122.21799999999999,3180
394,1120000.0,4,2.5,3840,16619,2,4,10,0,1983,47.5634,-122.213,3600
395,330000.0,2,1.0,1220,10000,1,5,7,0,1950,47.7405,-122.241,2000
396,530000.0,5,2.25,2720,8800,1,4,7,1220,1958,47.5976,-122.118,2110
397,365000.0,4,2.0,1940,25600,1,1,8,0,1962,47.5722,-122.12899999999999,2000
398,378750.0,3,2.5,2160,3000,1,3,7,900,1909,47.5644,-122.289,1060
399,269900.0,4,1.75,1530,8750,1,4,7,0,1968,47.4556,-122.15700000000001,1390
400,557000.0,3,3.5,1710,2096,2,3,8,420,2008,47.6055,-122.305,1630
401,360000.0,4,1.75,3730,16980,1,4,7,1580,1974,47.1775,-122.022,1880
402,352000.0,2,1.0,940,5000,1,4,7,0,1937,47.6879,-122.385,1560
403,437000.0,3,2.5,1750,22357,2,3,8,0,1994,47.4807,-121.779,2430
404,322500.0,4,2.5,1820,6753,2,3,7,0,1994,47.3845,-122.03200000000001,1820
405,650000.0,3,3.25,1510,2000,2,3,9,180,2001,47.5815,-122.402,1510
406,450000.0,3,2.0,1290,1213,3,3,8,0,2001,47.6609,-122.344,1290
407,278500.0,3,2.0,1570,5250,1,3,7,0,1998,47.3163,-122.18799999999999,1570
408,364950.0,4,2.5,1930,6957,2,3,8,0,1995,47.4309,-122.191,2090
409,840000.0,4,3.5,2840,40139,1,4,10,0,1986,47.401,-122.02600000000001,3180
410,268000.0,3,2.5,1550,8134,2,3,7,0,1991,47.403999999999996,-122.191,1550
411,517534.0,2,1.0,833,143947,1,3,5,0,2006,47.3889,-122.48200000000001,1380
412,632925.0,3,2.5,2990,32239,2,4,8,0,1978,47.7718,-122.095,2990
413,577500.0,3,2.5,2000,7251,2,3,9,0,1995,47.7067,-122.2,2450
414,339000.0,4,1.5,2390,7480,1,3,7,0,1920,47.504,-122.227,2850
415,570000.0,3,1.75,2910,37461,1,4,7,1380,1967,47.7015,-122.164,2520
416,563500.0,4,1.75,2085,174240,1,3,7,475,1964,47.5753,-121.95,2690
417,423000.0,4,2.25,2200,9351,1,5,7,910,1962,47.7448,-122.333,1910
418,355000.0,3,2.25,1860,5028,2,3,8,0,2012,47.7318,-121.98200000000001,2320
419,1550000.0,5,4.25,6070,171626,2,3,12,0,1999,47.5954,-121.95,4680
420,482000.0,2,1.0,950,3960,1,3,7,0,1941,47.6885,-122.337,1320
421,625000.0,3,1.75,1600,9135,1,5,7,0,1955,47.5724,-122.179,1580
422,538000.0,3,2.5,2250,11632,2,3,8,0,1988,47.5272,-122.169,2360
423,380000.0,3,2.5,2280,10255,2,4,8,0,1985,47.4334,-122.161,2310
424,375000.0,2,1.0,940,5120,1,3,7,0,1909,47.6073,-122.30799999999999,1300
425,245000.0,3,2.5,1530,8500,1,5,7,500,1996,47.3592,-122.046,1850
426,310000.0,5,1.75,2190,27260,1,4,7,0,1947,47.4546,-122.337,1620
427,1300000.0,3,2.0,2350,15021,1,4,8,580,1976,47.6408,-122.219,3530
428,397000.0,4,2.0,1440,7680,1,3,7,240,1971,47.7245,-122.2,1460
429,365000.0,3,2.5,2200,4052,2,3,8,0,2005,47.4362,-122.178,2310
430,328500.0,4,3.0,2290,8250,2,3,9,0,1990,47.3739,-122.156,2290
431,988000.0,4,3.0,4040,19700,2,3,11,0,1987,47.7205,-122.12700000000001,3930
432,1000000.0,4,2.5,2610,3277,1,5,8,690,1922,47.6636,-122.33,1810
433,237000.0,3,2.5,1490,2138,2,3,7,0,2005,47.4324,-122.197,1490
434,525000.0,4,2.5,2450,5280,2,3,8,0,2003,47.7734,-122.22399999999999,2300
435,749000.0,4,2.5,1710,9627,1,3,9,270,1976,47.559,-122.164,2140
436,722500.0,5,2.5,4870,11800,2,3,10,1400,1983,47.633,-122.041,3180
437,843000.0,3,2.5,3130,8750,2,3,10,0,1991,47.6954,-122.103,2860
438,438000.0,2,2.0,1270,1372,3,3,8,0,2000,47.6776,-122.318,1610
439,578000.0,3,1.75,2120,10875,1,3,8,580,1977,47.504,-122.382,2460
440,227950.0,3,1.5,1670,8230,1,5,7,0,1954,47.2613,-122.255,2077
441,196000.0,3,2.25,2070,11576,2,3,7,0,1974,47.3417,-122.271,1890
442,641000.0,2,1.0,1420,5332,1,3,8,350,1953,47.6694,-122.275,2400
443,350000.0,3,1.5,1250,219978,1,4,6,0,1980,47.4056,-121.955,1930
444,205000.0,3,1.0,940,7980,1,4,7,0,1960,47.3838,-122.289,1150
445,400000.0,3,1.75,1920,9102,1,3,7,0,1968,47.7487,-122.08200000000001,1920
446,1030000.0,3,2.5,3545,9816,1,3,10,935,2005,47.5534,-122.07799999999999,3630
447,505000.0,3,2.0,1260,5460,1,3,7,0,1972,47.7355,-122.18,1510
448,475000.0,5,2.5,2340,7200,1,3,7,1040,1975,47.7206,-122.211,1930
449,520000.0,3,2.25,2590,9263,1,5,8,1150,1977,47.7691,-122.262,2580
450,1450000.0,3,4.5,3970,24920,2,3,10,710,1977,47.7183,-122.258,2610
451,333500.0,3,1.75,1220,9732,1,3,7,0,1965,47.7736,-122.214,1630
452,232000.0,3,1.0,1400,10403,1,4,6,0,1976,47.361999999999995,-122.029,1230
453,691100.0,3,2.75,2360,16117,1,4,8,650,1983,47.5698,-122.12100000000001,2120
454,811000.0,3,1.75,1870,9897,1,4,8,0,1960,47.5505,-122.221,1900
455,551000.0,3,2.5,2830,5802,2,3,9,0,2001,47.7605,-122.234,2500
456,496500.0,3,2.5,2260,3640,2,3,8,0,1994,47.7356,-122.15700000000001,2350
457,705000.0,3,3.0,1970,20978,2,4,9,200,1980,47.3844,-122.43799999999999,2280
458,578000.0,4,2.5,3140,9225,1,5,9,1370,1966,47.4904,-122.226,2460
459,255000.0,3,1.75,1240,8659,1,5,7,0,1986,47.3663,-122.089,1490
460,1050000.0,4,3.5,3450,7832,2,3,10,0,2007,47.5637,-122.12299999999999,3220
461,348000.0,3,2.25,2570,8491,2,4,8,0,1989,47.3759,-122.125,2400
462,230000.0,3,2.0,1510,3413,2,3,7,0,1985,47.3912,-122.167,1570
463,359500.0,4,2.25,2390,11250,2,3,9,0,1988,47.3305,-122.37100000000001,2480
464,330000.0,3,1.0,980,7000,1,3,6,0,1953,47.7617,-122.35700000000001,1220
465,80000.0,1,0.75,430,5050,1,2,4,0,1912,47.6499,-121.90899999999999,1200
466,465000.0,3,1.75,1480,6360,1,3,7,0,1954,47.7311,-122.353,1480
467,325000.0,4,2.5,1850,7324,2,3,8,0,1997,47.3701,-122.10700000000001,2100
468,340500.0,3,2.0,2270,28025,1,4,7,350,1947,47.4857,-122.318,1770
469,342500.0,3,2.5,1810,5192,2,3,8,0,1993,47.3724,-122.042,1810
470,290900.0,2,2.0,1610,17600,2,3,6,0,1930,47.4855,-122.266,1310
471,868700.0,3,4.25,3840,6161,2,3,10,0,2000,47.6336,-122.064,3230
472,1200000.0,4,2.75,4110,8400,2,3,9,980,1928,47.717,-122.281,2820
473,1150000.0,4,3.25,4190,10259,2,3,11,1040,2000,47.6332,-122.066,4300
474,859900.0,4,2.75,3390,6298,2,3,9,0,2011,47.5906,-122.06200000000001,3390
475,520000.0,4,2.25,1890,3006,2,3,7,0,2003,47.5461,-121.99799999999999,1580
476,460000.0,3,2.5,1610,2527,2,3,9,530,2005,47.5674,-122.29,1610
477,438924.0,3,1.5,1050,4590,1,3,7,200,1949,47.6943,-122.29,1770
478,315000.0,2,1.0,630,6550,1,3,5,0,1918,47.5486,-122.38,1420
479,590000.0,4,2.75,2910,10650,1,3,8,1130,1975,47.6658,-122.18799999999999,2920
480,378500.0,4,1.75,1700,8640,1,3,7,850,1955,47.5772,-122.15299999999999,1620
481,328500.0,3,2.5,1950,8130,2,4,9,0,1990,47.3875,-122.161,2350
482,849950.0,3,3.0,2990,9773,2,4,8,0,1973,47.6344,-122.17399999999999,2230
483,525000.0,3,1.5,1350,6000,1,3,7,450,1950,47.5275,-122.391,1730
484,1390000.0,4,3.25,4860,181319,2,3,9,0,1993,47.6179,-122.005,3850
485,295000.0,4,2.5,2160,7725,1,4,8,700,1978,47.3078,-122.37799999999999,2060
486,1070000.0,6,3.5,4860,11793,2,3,11,1000,1998,47.5521,-122.137,3600
487,207950.0,2,2.0,890,5000,1,3,6,0,1917,47.5158,-122.264,1860
488,699900.0,4,2.75,2810,7302,2,3,9,0,2002,47.5985,-121.977,2820
489,1280000.0,5,2.5,3400,9500,2,4,8,0,1977,47.5645,-122.08200000000001,3080
490,452000.0,4,1.5,1580,7350,1,4,7,620,1963,47.6734,-122.154,1560
491,370000.0,3,2.0,1680,5036,1,4,7,0,1987,47.4734,-122.186,1680
492,232000.0,3,1.75,1300,11230,1,5,7,0,1968,47.3811,-122.087,1300
493,669950.0,5,2.5,2820,14062,2,4,7,440,1960,47.7081,-122.215,1910
494,397500.0,3,2.0,1510,6710,1,3,7,440,1972,47.7193,-122.21600000000001,1660
495,490000.0,2,2.5,1230,1391,2,3,8,360,2004,47.6192,-122.301,1240
496,725000.0,4,2.0,2110,4140,2,3,9,400,1925,47.5836,-122.387,1440
497,299000.0,3,2.75,3080,19635,1,4,7,1470,1958,47.3841,-122.28399999999999,2424
498,625000.0,2,1.5,1490,5750,1,4,7,300,1900,47.5872,-122.39,1590
499,437500.0,3,2.5,2120,4500,2,3,7,0,2000,47.5322,-121.88,2530
500,650000.0,4,2.5,3180,5438,2,3,9,0,2003,47.5416,-121.86399999999999,3030
501,475000.0,2,1.0,1490,3825,1,3,7,630,1929,47.6799,-122.381,1460
502,342000.0,3,2.0,1930,11947,1,4,8,0,1966,47.3672,-122.15100000000001,2200
503,1200000.0,4,2.5,2770,7800,2,3,10,0,1999,47.684,-122.205,2720
504,280000.0,3,1.5,1670,11610,1,4,7,0,1963,47.4404,-122.191,1930
505,240000.0,2,1.75,1330,7200,1,3,7,0,1993,47.4467,-122.281,1450
506,529000.0,3,1.0,1210,3328,1,4,7,0,1924,47.6729,-122.363,1640
507,442000.0,3,1.0,1190,5100,1,4,7,160,1941,47.5346,-122.385,1690
508,615000.0,2,1.0,1540,6872,1,4,7,0,1946,47.6454,-122.37299999999999,1420
509,1490000.0,4,3.75,4030,10800,2,3,10,0,2006,47.6821,-122.196,2160
510,585000.0,4,1.75,2430,7559,1,4,8,850,1981,47.7206,-122.11,1980
511,480000.0,4,2.5,2600,7787,2,3,8,0,2005,47.4877,-122.139,2830
512,1100000.0,5,3.5,4410,57063,2,4,9,0,1990,47.6554,-122.01799999999999,2900
513,290000.0,4,1.0,1330,8184,1,3,7,0,1949,47.7343,-122.34700000000001,1220
514,615000.0,3,1.75,1900,5000,1,5,7,950,1951,47.5789,-122.39299999999999,1770
515,300000.0,2,1.0,1100,7680,1,4,7,0,1950,47.7439,-122.339,1460
516,308000.0,3,1.0,1980,39150,1,3,6,400,1932,47.3818,-122.225,1860
517,750000.0,3,2.5,2400,7745,2,3,9,0,2001,47.6734,-122.17299999999999,2080
519,890000.0,4,3.25,3180,194278,2,3,10,0,2005,47.4711,-122.084,2200
520,288000.0,3,1.0,1190,7560,1,5,6,0,1958,47.452,-122.177,1190
521,190000.0,2,1.0,630,6000,1,3,6,0,1943,47.4973,-122.221,1470
522,515000.0,5,3.0,2530,5105,1,3,8,1010,2005,47.7546,-122.34100000000001,2290
523,235000.0,4,1.5,1690,11054,1,4,5,0,1930,47.4667,-122.215,1690
524,275000.0,2,1.0,940,5000,1,3,6,0,1951,47.5186,-122.374,940
525,727500.0,2,2.0,1240,9119,1,4,7,0,1952,47.6221,-122.193,1380
526,650000.0,4,2.5,3040,6587,2,3,7,0,2003,47.683,-122.039,2740
527,1600000.0,6,5.0,6050,230652,2,3,11,0,2001,47.6033,-121.943,4210
528,365000.0,4,1.0,1590,7085,1,3,6,0,1944,47.7315,-122.305,1320
529,662000.0,3,1.75,2500,36947,1,3,9,0,1984,47.6917,-122.084,2590
530,270500.0,3,2.5,1780,7848,1,3,7,460,1978,47.3608,-122.056,1680
531,200000.0,2,1.5,1360,1898,2,3,7,0,1978,47.2852,-122.19,1360
532,970000.0,4,3.25,4740,76230,2,3,10,0,1987,47.5931,-122.071,3340
533,160000.0,3,1.5,1010,9600,1,4,7,0,1962,47.4097,-122.316,1400
534,204000.0,3,1.0,1040,7405,1,4,6,0,1971,47.3105,-122.021,1580
535,358000.0,3,2.25,1610,6655,2,4,7,0,1985,47.4296,-122.161,1780
536,452000.0,4,1.75,1570,8268,1,3,7,0,1979,47.7373,-122.197,1870
537,595000.0,2,2.0,1510,4000,1,4,7,500,1900,47.6582,-122.345,1920
538,249000.0,3,2.0,1360,6082,1,3,7,0,1994,47.3577,-122.16,1360
539,346900.0,4,2.5,1970,5106,2,3,8,0,1999,47.449,-122.205,2230
541,280000.0,4,2.5,1560,4350,2,3,7,0,2003,47.5025,-122.186,1560
542,318888.0,4,1.75,2320,12000,1,4,8,50,1973,47.3644,-122.28,2120
543,530000.0,3,2.25,2120,40518,1,3,8,0,1967,47.5896,-122.009,2480
544,375000.0,3,2.25,2120,18500,2,4,8,0,1983,47.3914,-122.169,2120
545,910000.0,4,2.5,3350,29242,2,3,11,0,1988,47.7197,-122.131,3920
546,782000.0,4,2.5,2380,9614,2,4,10,0,1991,47.5623,-122.116,2560
547,259950.0,2,2.0,1070,649,2,3,9,350,2008,47.5213,-122.35700000000001,1070
548,315000.0,4,2.75,2300,18360,1,4,7,740,1979,47.4518,-122.16,1870
549,215000.0,2,1.0,1320,8865,1,4,6,0,1943,47.4949,-122.3,1190
550,705000.0,3,1.75,2180,10221,1,4,7,1040,1946,47.5885,-122.24799999999999,2180
551,1450000.0,3,3.0,4380,6320,2,5,10,800,1952,47.6452,-122.411,3080
552,451000.0,3,1.75,1790,9813,2,3,7,0,1949,47.748999999999995,-122.305,1520
553,261000.0,2,1.0,750,8125,1,4,6,0,1943,47.4727,-122.198,1340
554,396000.0,3,1.5,1300,8280,1,5,7,0,1956,47.7403,-122.256,1570
555,725000.0,4,2.5,2990,29170,2,3,9,0,1999,47.5146,-122.117,3715
557,238000.0,4,1.0,1400,7242,1,3,7,0,1959,47.4339,-122.291,1310
558,750000.0,6,1.75,2750,9563,2,4,8,0,1973,47.6368,-122.09700000000001,2040
559,331500.0,4,2.5,2050,10271,2,3,7,0,1998,47.3628,-122.075,2050
560,460000.0,4,3.0,2230,108900,1,3,7,820,1978,47.52,-121.845,1960
561,404950.0,4,2.25,2340,217014,1,4,8,0,1982,47.2953,-122.083,2340
562,880000.0,3,2.5,2870,5163,2,3,9,0,2014,47.6935,-122.352,1630
563,863000.0,4,2.5,4120,22370,2,3,10,0,1997,47.6239,-122.023,3180
564,638700.0,3,1.75,2080,9162,1,3,7,710,1960,47.5846,-122.16799999999999,1870
565,435000.0,3,2.5,1840,5680,2,3,7,0,2008,47.6969,-122.02600000000001,1600
566,260000.0,3,1.0,1180,5350,1,4,6,0,1959,47.505,-122.259,1490
567,671500.0,5,2.75,2160,4000,1,5,7,630,1927,47.667,-122.289,2040
568,610000.0,3,1.0,1180,3400,1,3,8,0,1907,47.6376,-122.353,1440
569,405000.0,2,0.75,1160,15029,1,4,6,290,1937,47.6929,-121.87,1870
570,338900.0,4,2.5,1830,5612,2,3,7,0,2003,47.3572,-122.015,1830
571,720000.0,4,4.0,3200,7708,2,3,10,0,2004,47.5816,-121.97,3480
572,442000.0,5,3.0,2560,5445,1,4,7,800,1927,47.5502,-122.311,1080
573,650000.0,5,2.75,2550,5040,1,5,8,0,1902,47.6136,-122.29899999999999,1590
574,263500.0,3,1.75,1330,9917,1,3,7,290,1981,47.4478,-122.161,1330
575,300000.0,2,1.0,1220,75794,1,4,7,0,1963,47.4219,-122.007,2010
576,266000.0,3,2.5,1805,3402,2,3,7,0,2009,47.3521,-122.212,2095
577,930000.0,4,4.0,6050,84942,2,3,9,1900,2009,47.7466,-122.029,2700
578,530000.0,4,2.5,2320,5493,2,3,8,0,2004,47.7727,-122.229,2450
579,180000.0,3,1.0,1384,8960,1,4,6,0,1965,47.3062,-122.37100000000001,1000
580,619000.0,3,2.5,2720,6439,2,3,9,0,2005,47.5422,-121.86,3180
581,264000.0,3,1.5,1820,10608,1,4,7,0,1962,47.3366,-122.306,1380
582,730000.0,2,2.25,2130,4920,1,4,7,600,1941,47.573,-122.40899999999999,2130
583,439000.0,4,2.25,2060,10070,2,3,7,0,1975,47.7258,-122.177,2060
584,268500.0,4,1.75,1420,7500,1,4,7,340,1981,47.4025,-122.176,1500
585,330000.0,3,1.75,1510,15744,1,3,7,0,1985,47.476000000000006,-121.755,1470
586,640000.0,3,2.5,2160,4000,1,3,8,200,1903,47.6045,-122.307,2160
587,900000.0,3,2.5,3180,12600,2,4,11,0,1978,47.6366,-122.05799999999999,3030
588,370000.0,3,2.25,2110,13300,2,4,8,0,1985,47.3725,-122.06,2470
589,685000.0,3,2.0,2060,2900,1,5,8,730,1931,47.5897,-122.292,1910
590,505000.0,3,1.5,1830,217800,1,3,7,820,1981,47.6277,-121.97200000000001,2450
591,265000.0,3,1.75,1820,32666,1,4,7,0,1966,47.1803,-121.97399999999999,2050
592,290000.0,3,2.5,1610,2937,2,3,8,0,2006,47.4489,-122.18799999999999,1610
593,296000.0,4,2.5,1780,3600,2,3,7,0,2006,47.3665,-122.01700000000001,2020
594,360000.0,4,2.5,1840,9611,2,3,7,0,1996,47.4964,-122.251,1830
595,240500.0,3,1.75,1460,10584,1,3,7,470,1997,47.492,-122.31700000000001,1220
596,372500.0,2,2.5,1400,2958,2,3,8,0,2007,47.5496,-122.37299999999999,1540
597,595000.0,3,2.5,3370,14402,2,3,9,0,2004,47.5008,-121.77600000000001,3330
598,515000.0,4,3.0,3590,8249,2,3,9,0,1997,47.2846,-122.34100000000001,2860
599,1220000.0,4,2.25,3200,15367,2,4,9,0,1962,47.5494,-122.21600000000001,3070
600,507000.0,2,1.75,1670,6460,1,3,8,0,2004,47.7123,-122.027,2170
601,399950.0,4,2.0,2420,31465,1,3,9,0,1984,47.3131,-122.115,2560
602,185000.0,3,1.75,1430,10816,2,3,7,0,1994,47.3122,-121.99600000000001,1560
603,460000.0,3,1.75,1440,7070,1,3,7,0,1980,47.6947,-122.125,1440
604,435500.0,3,2.25,1450,4789,2,3,7,0,1985,47.5665,-122.01799999999999,1560
605,469000.0,4,2.75,3550,13938,1,5,8,1450,1966,47.425,-122.28299999999999,2050
606,531000.0,2,3.0,1270,1175,2,3,8,160,2000,47.6634,-122.34,1290
607,443500.0,2,1.0,940,6804,1,3,7,0,1949,47.7047,-122.37299999999999,1150
608,223000.0,3,2.0,1670,6824,1,3,7,370,1990,47.3666,-122.084,1660
609,590000.0,4,3.5,3100,15842,2,3,8,700,1996,47.7466,-122.242,2200
610,340000.0,2,2.5,1100,1760,3,3,7,0,1997,47.6972,-122.35,1200
611,650000.0,3,2.0,1870,3388,1,4,8,640,1925,47.6372,-122.395,1780
612,533600.0,3,2.5,1930,5080,2,4,8,0,1990,47.5694,-122.001,2190
613,695000.0,3,2.75,2540,4694,2,3,9,0,2005,47.6214,-122.024,2600
614,242000.0,3,1.75,1280,7524,1,4,7,0,1988,47.3961,-122.18799999999999,1500
615,425000.0,3,2.25,1820,8814,1,3,7,540,1967,47.7162,-122.309,1810
616,525000.0,3,2.25,1490,9414,2,3,7,0,1981,47.6844,-122.113,1290
617,485000.0,3,2.5,1880,5502,2,3,8,0,1988,47.5737,-122.01799999999999,2040
618,175000.0,3,1.0,1250,9775,1,3,7,0,1971,47.4474,-121.771,1390
619,210000.0,3,2.0,1440,7210,1,3,8,0,1983,47.3128,-122.184,1700
620,260000.0,3,2.5,1920,7415,2,3,7,0,1989,47.4022,-122.171,1930
621,577000.0,3,2.5,2060,5750,1,3,7,730,1976,47.5671,-122.391,1920
622,200000.0,3,1.5,1210,10588,1,4,7,0,1958,47.2876,-122.212,1408
623,605000.0,2,1.75,1760,5000,1,4,7,820,1927,47.681999999999995,-122.37200000000001,1530
624,325000.0,3,1.0,990,6750,1,4,6,0,1947,47.7125,-122.331,1440
625,289500.0,3,1.0,960,6400,1,4,6,140,1944,47.496,-122.23899999999999,1200
626,559950.0,3,2.5,1660,1458,3,3,9,0,2014,47.5876,-122.309,1660
627,1040000.0,3,1.75,1900,9375,1,4,8,570,1941,47.6821,-122.273,2760
628,543500.0,3,2.25,1270,2790,1,3,7,280,1970,47.6581,-122.396,1920
629,480000.0,4,2.25,3250,34293,2,4,9,0,1983,47.3496,-122.094,3110
630,218000.0,3,1.0,960,9633,1,5,6,0,1982,47.1951,-122.001,1080
631,565000.0,2,1.75,1330,6000,1,4,7,370,1914,47.6539,-122.396,1620
632,426700.0,3,1.75,2080,7700,1,5,7,480,1968,47.5375,-122.178,1680
633,650000.0,3,2.5,2690,11575,1,3,8,0,1957,47.7605,-122.26700000000001,2390
634,542000.0,2,1.0,890,3060,1,3,7,120,1910,47.6663,-122.32600000000001,1760
635,415000.0,3,1.75,1070,8000,1,3,7,0,1977,47.6978,-122.13,1200
